,country,lat,long,date,value_confirmed,iso_code,region_code,subregion_code,int_region-code,value_deaths,value_recovered
6455,Sudan,12.8628,30.2176,2020-02-19,0,SDN,2.0,15.0,,0,0
6456,MS Zaandam,0.0,0.0,2020-02-19,0,,,,,0,0
6457,Tunisia,33.886917,9.537499,2020-02-19,0,TUN,2.0,15.0,,0,0
6458,Trinidad and Tobago,10.6918,-61.2225,2020-02-19,0,TTO,19.0,419.0,29.0,0,0
6459,Uruguay,-32.5228,-55.7658,2020-02-19,0,URY,19.0,419.0,5.0,0,0
6460,China,30.9756,112.2707,2020-02-19,62031,CHN,142.0,30.0,,2029,10337
6461,Holy See,41.9029,12.4534,2020-02-19,0,VAT,150.0,39.0,,0,0
6462,Indonesia,-0.7893,113.9213,2020-02-19,0,IDN,142.0,35.0,,0,0
6463,Nigeria,9.082,8.6753,2020-02-19,0,NGA,2.0,202.0,11.0,0,0
6464,Diamond Princess,0.0,0.0,2020-02-19,621,,,,,0,1
6465,France,16.265,-61.551,2020-02-19,0,GLP,19.0,419.0,29.0,0,0
6466,Slovenia,46.1512,14.9955,2020-02-19,0,SVN,150.0,39.0,,0,0
6467,Armenia,40.0691,45.0382,2020-02-19,0,ARM,142.0,145.0,,0,0
6468,Malawi,-13.2543,34.3015,2020-02-19,0,MWI,2.0,202.0,14.0,0,0
6469,China,26.8154,106.8748,2020-02-19,146,CHN,142.0,30.0,,2,70
6470,Kyrgyzstan,41.20438,74.766098,2020-02-19,0,KGZ,142.0,143.0,,0,0
6471,Mexico,23.6345,-102.5528,2020-02-19,0,MEX,19.0,419.0,13.0,0,0
6472,Moldova,47.4116,28.3699,2020-02-19,0,MDA,150.0,151.0,,0,0
6473,Brazil,-14.235,-51.9253,2020-02-19,0,BRA,19.0,419.0,5.0,0,0
6474,Singapore,1.2833,103.8333,2020-02-19,84,SGP,142.0,35.0,,0,34
6475,Senegal,14.4974,-14.4524,2020-02-19,0,SEN,2.0,202.0,11.0,0,0
6476,China,30.6171,102.7103,2020-02-19,514,CHN,142.0,30.0,,3,188
6477,Austria,47.5162,14.5501,2020-02-19,0,AUT,150.0,155.0,,0,0
6478,Cuba,21.521757,-77.78116700000002,2020-02-19,0,CUB,19.0,419.0,29.0,0,0
6479,Japan,36.204824,138.252924,2020-02-19,85,JPN,142.0,30.0,,2,18
6480,Western Sahara,24.2155,-12.8858,2020-02-19,0,ESH,2.0,15.0,,0,0
6481,China,29.1832,120.0934,2020-02-19,1174,CHN,142.0,30.0,,0,604
6482,China,22.3,114.2,2020-02-19,63,HKG,142.0,30.0,,2,5
6483,China,43.6661,126.1923,2020-02-19,90,CHN,142.0,30.0,,1,37
6484,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-19,0,VCT,19.0,419.0,29.0,0,0
6485,China,23.3417,113.4244,2020-02-19,1331,CHN,142.0,30.0,,5,606
6486,Sao Tome and Principe,0.1864,6.6131,2020-02-19,0,STP,2.0,202.0,17.0,0,0
6487,New Zealand,-40.9006,174.886,2020-02-19,0,NZL,9.0,53.0,,0,0
6488,United Kingdom,21.69400000000001,-71.7979,2020-02-19,0,TCA,19.0,419.0,29.0,0,0
6489,Liberia,6.4280550000000005,-9.429499,2020-02-19,0,LBR,2.0,202.0,11.0,0,0
6490,Netherlands,12.5211,-69.9683,2020-02-19,0,ABW,19.0,419.0,29.0,0,0
6491,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-19,0,KNA,19.0,419.0,29.0,0,0
6492,Cambodia,11.55,104.9167,2020-02-19,1,KHM,142.0,35.0,,0,1
6493,Dominican Republic,18.7357,-70.1627,2020-02-19,0,DOM,19.0,419.0,29.0,0,0
6494,United Kingdom,19.3133,-81.2546,2020-02-19,0,CYM,19.0,419.0,29.0,0,0
6495,Equatorial Guinea,1.6508,10.2679,2020-02-19,0,GNQ,2.0,202.0,17.0,0,0
6496,Netherlands,12.1696,-68.99,2020-02-19,0,CUW,19.0,419.0,29.0,0,0
6497,Suriname,3.9193,-56.0278,2020-02-19,0,SUR,19.0,419.0,5.0,0,0
6498,Iraq,33.223191,43.679291,2020-02-19,0,IRQ,142.0,145.0,,0,0
6499,China,40.1824,116.4142,2020-02-19,393,CHN,142.0,30.0,,4,145
6500,Lesotho,-29.61,28.2336,2020-02-19,0,LSO,2.0,202.0,18.0,0,0
6501,United Kingdom,18.4207,-64.64,2020-02-19,0,VGB,19.0,419.0,29.0,0,0
6502,Latvia,56.8796,24.6032,2020-02-19,0,LVA,150.0,154.0,,0,0
6503,Jamaica,18.1096,-77.2975,2020-02-19,0,JAM,19.0,419.0,29.0,0,0
6504,China,35.7452,95.9956,2020-02-19,18,CHN,142.0,30.0,,0,16
6505,France,-21.1151,55.5364,2020-02-19,0,REU,2.0,202.0,14.0,0,0
6506,Antigua and Barbuda,17.0608,-61.7964,2020-02-19,0,ATG,19.0,419.0,29.0,0,0
6507,Netherlands,52.1326,5.2913,2020-02-19,0,NLD,150.0,155.0,,0,0
6508,Guinea-Bissau,11.8037,-15.1804,2020-02-19,0,GNB,2.0,202.0,11.0,0,0
6509,China,27.614,115.7221,2020-02-19,934,CHN,142.0,30.0,,1,362
6510,Fiji,-17.7134,178.065,2020-02-19,0,FJI,9.0,54.0,,0,0
6511,Botswana,-22.3285,24.6849,2020-02-19,0,BWA,2.0,202.0,18.0,0,0
6512,United Kingdom,-51.7963,-59.5236,2020-02-19,0,FLK,19.0,419.0,5.0,0,0
6513,Namibia,-22.9576,18.4904,2020-02-19,0,NAM,2.0,202.0,18.0,0,0
6514,Australia,-34.9285,138.6007,2020-02-19,2,AUS,9.0,53.0,,0,2
6515,Norway,60.472,8.4689,2020-02-19,0,NOR,150.0,154.0,,0,0
6516,Peru,-9.19,-75.0152,2020-02-19,0,PER,19.0,419.0,5.0,0,0
6517,Burma,21.9162,95.956,2020-02-19,0,MMR,142.0,35.0,,0,0
6518,Libya,26.3351,17.228331,2020-02-19,0,LBY,2.0,15.0,,0,0
6519,Burundi,-3.3731,29.9189,2020-02-19,0,BDI,2.0,202.0,14.0,0,0
6520,Monaco,43.7333,7.4167,2020-02-19,0,MCO,150.0,155.0,,0,0
6521,Ethiopia,9.145,40.4897,2020-02-19,0,ETH,2.0,202.0,14.0,0,0
6522,Morocco,31.7917,-7.0926,2020-02-19,0,MAR,2.0,15.0,,0,0
6523,China,41.1129,85.2401,2020-02-19,76,CHN,142.0,30.0,,1,20
6524,US,40.0,-100.0,2020-02-19,14,USA,19.0,21.0,,0,3
6525,Sweden,60.128161,18.643501,2020-02-20,1,SWE,150.0,154.0,,0,0
6526,China,35.7452,95.9956,2020-02-20,18,CHN,142.0,30.0,,0,16
6527,France,3.9339,-53.1258,2020-02-20,0,GUF,19.0,419.0,5.0,0,0
6528,France,18.0708,-63.0501,2020-02-20,0,MAF,19.0,419.0,29.0,0,0
6529,Chile,-35.6751,-71.543,2020-02-20,0,CHL,19.0,419.0,5.0,0,0
6530,China,23.8298,108.7881,2020-02-20,245,CHN,142.0,30.0,,2,90
6531,MS Zaandam,0.0,0.0,2020-02-20,0,,,,,0,0
6532,Saint Lucia,13.9094,-60.9789,2020-02-20,0,LCA,19.0,419.0,29.0,0,0
6533,Indonesia,-0.7893,113.9213,2020-02-20,0,IDN,142.0,35.0,,0,0
6534,Serbia,44.0165,21.0059,2020-02-20,0,SRB,150.0,39.0,,0,0
6535,United Kingdom,19.3133,-81.2546,2020-02-20,0,CYM,19.0,419.0,29.0,0,0
6536,France,17.9,-62.8333,2020-02-20,0,BLM,19.0,419.0,29.0,0,0
6537,Uzbekistan,41.377491,64.585262,2020-02-20,0,UZB,142.0,143.0,,0,0
6538,Moldova,47.4116,28.3699,2020-02-20,0,MDA,150.0,151.0,,0,0
6539,Malta,35.9375,14.3754,2020-02-20,0,MLT,150.0,39.0,,0,0
6540,Tajikistan,38.861,71.2761,2020-02-20,0,TJK,142.0,143.0,,0,0
6541,Burundi,-3.3731,29.9189,2020-02-20,0,BDI,2.0,202.0,14.0,0,0
6542,United Kingdom,21.69400000000001,-71.7979,2020-02-20,0,TCA,19.0,419.0,29.0,0,0
6543,China,31.8257,117.2264,2020-02-20,987,CHN,142.0,30.0,,6,474
6544,Cambodia,11.55,104.9167,2020-02-20,1,KHM,142.0,35.0,,0,1
6545,Belgium,50.8333,4.469936,2020-02-20,1,BEL,150.0,155.0,,0,1
6546,Brunei,4.5353,114.7277,2020-02-20,0,BRN,142.0,35.0,,0,0
6547,Australia,-12.4634,130.8456,2020-02-20,0,AUS,9.0,53.0,,0,0
6548,Ethiopia,9.145,40.4897,2020-02-20,0,ETH,2.0,202.0,14.0,0,0
6549,Costa Rica,9.7489,-83.7534,2020-02-20,0,CRI,19.0,419.0,13.0,0,0
6550,Barbados,13.1939,-59.5432,2020-02-20,0,BRB,19.0,419.0,29.0,0,0
6551,China,39.3054,117.323,2020-02-20,131,CHN,142.0,30.0,,3,59
6552,Jamaica,18.1096,-77.2975,2020-02-20,0,JAM,19.0,419.0,29.0,0,0
6553,Montenegro,42.708678000000006,19.37439,2020-02-20,0,MNE,150.0,39.0,,0,0
6554,Peru,-9.19,-75.0152,2020-02-20,0,PER,19.0,419.0,5.0,0,0
6555,China,19.1959,109.7453,2020-02-20,168,CHN,142.0,30.0,,4,86
6556,Lesotho,-29.61,28.2336,2020-02-20,0,LSO,2.0,202.0,18.0,0,0
6557,China,36.3427,118.1498,2020-02-20,546,CHN,142.0,30.0,,4,254
6558,Netherlands,52.1326,5.2913,2020-02-20,0,NLD,150.0,155.0,,0,0
6559,Turkey,38.9637,35.2433,2020-02-20,0,TUR,142.0,145.0,,0,0
6560,Maldives,3.2028,73.2207,2020-02-20,0,MDV,142.0,34.0,,0,0
6561,Netherlands,12.1784,-68.2385,2020-02-20,0,BES,19.0,419.0,29.0,0,0
6562,Kosovo,42.602636,20.902977,2020-02-20,0,RKS,150.0,39.0,,0,0
6563,Fiji,-17.7134,178.065,2020-02-20,0,FJI,9.0,54.0,,0,0
6564,China,31.6927,88.0924,2020-02-20,1,CHN,142.0,30.0,,0,1
6565,Paraguay,-23.4425,-58.4438,2020-02-20,0,PRY,19.0,419.0,5.0,0,0
6566,United Kingdom,55.3781,-3.4360000000000004,2020-02-20,22,GBR,150.0,154.0,,0,8
6567,China,29.1832,120.0934,2020-02-20,1175,CHN,142.0,30.0,,1,633
6568,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-20,0,VCT,19.0,419.0,29.0,0,0
6569,Ukraine,48.3794,31.1656,2020-02-20,0,UKR,150.0,151.0,,0,0
6570,Congo (Kinshasa),-4.0383,21.7587,2020-02-20,0,COD,2.0,202.0,17.0,0,0
6571,Portugal,39.3999,-8.2245,2020-02-20,0,PRT,150.0,39.0,,0,0
6572,Argentina,-38.4161,-63.6167,2020-02-20,0,ARG,19.0,419.0,5.0,0,0
6573,Liberia,6.4280550000000005,-9.429499,2020-02-20,0,LBR,2.0,202.0,11.0,0,0
6574,Uruguay,-32.5228,-55.7658,2020-02-20,0,URY,19.0,419.0,5.0,0,0
6575,Belize,17.1899,-88.4976,2020-02-20,0,BLZ,19.0,419.0,13.0,0,0
6576,Niger,17.607789,8.081666,2020-02-20,0,NER,2.0,202.0,11.0,0,0
6577,Austria,47.5162,14.5501,2020-02-20,0,AUT,150.0,155.0,,0,0
6578,China,35.1917,108.8701,2020-02-20,245,CHN,142.0,30.0,,1,118
6579,Pakistan,30.3753,69.3451,2020-02-20,0,PAK,142.0,34.0,,0,0
6580,Ecuador,-1.8312,-78.1834,2020-02-20,0,ECU,19.0,419.0,5.0,0,0
6581,China,26.8154,106.8748,2020-02-20,146,CHN,142.0,30.0,,2,72
6582,Holy See,41.9029,12.4534,2020-02-20,0,VAT,150.0,39.0,,0,0
6583,Dominican Republic,18.7357,-70.1627,2020-02-20,0,DOM,19.0,419.0,29.0,0,0
6584,United Kingdom,36.1408,-5.3536,2020-02-20,0,GIB,150.0,39.0,,0,0
6585,Haiti,18.9712,-72.2852,2020-02-20,0,HTI,19.0,419.0,29.0,0,0
6586,United Kingdom,18.4207,-64.64,2020-02-20,0,VGB,19.0,419.0,29.0,0,0
6587,Latvia,56.8796,24.6032,2020-02-20,0,LVA,150.0,154.0,,0,0
6588,Senegal,14.4974,-14.4524,2020-02-20,0,SEN,2.0,202.0,11.0,0,0
6589,Guinea-Bissau,11.8037,-15.1804,2020-02-20,0,GNB,2.0,202.0,11.0,0,0
6590,China,27.614,115.7221,2020-02-20,934,CHN,142.0,30.0,,1,433
6591,Equatorial Guinea,1.6508,10.2679,2020-02-20,0,GNQ,2.0,202.0,17.0,0,0
6592,China,30.9756,112.2707,2020-02-20,62442,CHN,142.0,30.0,,2144,11788
6593,Chad,15.4542,18.7322,2020-02-20,0,TCD,2.0,202.0,17.0,0,0
6594,Togo,8.6195,0.8248,2020-02-20,0,TGO,2.0,202.0,11.0,0,0
6595,Kenya,-0.0236,37.9062,2020-02-20,0,KEN,2.0,202.0,14.0,0,0
6596,Bhutan,27.5142,90.4336,2020-02-20,0,BTN,142.0,34.0,,0,0
6597,Romania,45.9432,24.9668,2020-02-20,0,ROU,150.0,151.0,,0,0
6598,Denmark,71.7069,-42.6043,2020-02-20,0,GRL,19.0,21.0,,0,0
6599,Cyprus,35.1264,33.4299,2020-02-20,0,CYP,142.0,145.0,,0,0
6600,Greece,39.0742,21.8243,2020-02-20,0,GRC,150.0,39.0,,0,0
6601,Bahamas,25.025885,-78.035889,2020-02-20,0,BHS,19.0,419.0,29.0,0,0
6602,Bahrain,26.0275,50.55,2020-02-20,0,BHR,142.0,145.0,,0,0
6603,Estonia,58.5953,25.0136,2020-02-20,0,EST,150.0,154.0,,0,0
6604,France,46.8852,-56.3159,2020-02-20,0,SPM,19.0,21.0,,0,0
6605,United Kingdom,18.2206,-63.0686,2020-02-20,0,AIA,19.0,419.0,29.0,0,0
6606,Bosnia and Herzegovina,43.9159,17.6791,2020-02-20,0,BIH,150.0,39.0,,0,0
6607,Australia,-34.9285,138.6007,2020-02-20,2,AUS,9.0,53.0,,0,2
6608,Mongolia,46.8625,103.8467,2020-02-20,0,MNG,142.0,30.0,,0,0
6609,Afghanistan,33.93911,67.709953,2020-02-20,0,AFG,142.0,34.0,,0,0
6610,Burma,21.9162,95.956,2020-02-20,0,MMR,142.0,35.0,,0,0
6611,China,23.3417,113.4244,2020-02-20,1332,CHN,142.0,30.0,,5,642
6612,Norway,60.472,8.4689,2020-02-20,0,NOR,150.0,154.0,,0,0
6613,China,22.3,114.2,2020-02-20,68,HKG,142.0,30.0,,2,6
6614,China,43.6661,126.1923,2020-02-20,91,CHN,142.0,30.0,,1,43
6615,Western Sahara,24.2155,-12.8858,2020-02-20,0,ESH,2.0,15.0,,0,0
6616,Netherlands,12.5211,-69.9683,2020-02-20,0,ABW,19.0,419.0,29.0,0,0
6617,Slovenia,46.1512,14.9955,2020-02-20,0,SVN,150.0,39.0,,0,0
6618,New Zealand,-40.9006,174.886,2020-02-20,0,NZL,9.0,53.0,,0,0
6619,Nicaragua,12.865416,-85.207229,2020-02-20,0,NIC,19.0,419.0,13.0,0,0
6620,Armenia,40.0691,45.0382,2020-02-20,0,ARM,142.0,145.0,,0,0
6621,Nigeria,9.082,8.6753,2020-02-20,0,NGA,2.0,202.0,11.0,0,0
6622,Diamond Princess,0.0,0.0,2020-02-20,634,,,,,2,1
6623,Brazil,-14.235,-51.9253,2020-02-20,0,BRA,19.0,419.0,5.0,0,0
6624,Malawi,-13.2543,34.3015,2020-02-20,0,MWI,2.0,202.0,14.0,0,0
6625,Kyrgyzstan,41.20438,74.766098,2020-02-20,0,KGZ,142.0,143.0,,0,0
6626,China,30.6171,102.7103,2020-02-20,520,CHN,142.0,30.0,,3,217
6627,Mexico,23.6345,-102.5528,2020-02-20,0,MEX,19.0,419.0,13.0,0,0
6628,Iraq,33.223191,43.679291,2020-02-20,0,IRQ,142.0,145.0,,0,0
6629,Netherlands,12.1696,-68.99,2020-02-20,0,CUW,19.0,419.0,29.0,0,0
6630,Antigua and Barbuda,17.0608,-61.7964,2020-02-20,0,ATG,19.0,419.0,29.0,0,0
6631,Libya,26.3351,17.228331,2020-02-20,0,LBY,2.0,15.0,,0,0
6632,Monaco,43.7333,7.4167,2020-02-20,0,MCO,150.0,155.0,,0,0
6633,France,-21.1151,55.5364,2020-02-20,0,REU,2.0,202.0,14.0,0,0
6634,Namibia,-22.9576,18.4904,2020-02-20,0,NAM,2.0,202.0,18.0,0,0
6635,Nepal,28.1667,84.25,2020-02-20,1,NPL,142.0,34.0,,0,1
6636,Comoros,-11.6455,43.3333,2020-02-20,0,COM,2.0,202.0,14.0,0,0
6637,Tanzania,-6.369028,34.888822,2020-02-20,0,TZA,2.0,202.0,14.0,0,0
6638,Trinidad and Tobago,10.6918,-61.2225,2020-02-20,0,TTO,19.0,419.0,29.0,0,0
6639,Kazakhstan,48.0196,66.9237,2020-02-20,0,KAZ,142.0,143.0,,0,0
6640,Ireland,53.1424,-7.6921,2020-02-20,0,IRL,150.0,154.0,,0,0
6641,Sudan,12.8628,30.2176,2020-02-20,0,SDN,2.0,15.0,,0,0
6642,Tunisia,33.886917,9.537499,2020-02-20,0,TUN,2.0,15.0,,0,0
6643,Papua New Guinea,-6.314993,143.95555,2020-02-20,0,PNG,9.0,54.0,,0,0
6644,Poland,51.9194,19.1451,2020-02-20,0,POL,150.0,151.0,,0,0
6645,Eritrea,15.1794,39.7823,2020-02-20,0,ERI,2.0,202.0,14.0,0,0
6646,Australia,-42.8821,147.3272,2020-02-20,0,AUS,9.0,53.0,,0,0
6647,Belarus,53.7098,27.9534,2020-02-20,0,BLR,150.0,151.0,,0,0
6648,China,44.0935,113.9448,2020-02-20,75,CHN,142.0,30.0,,0,16
6649,Finland,61.92411,25.748151,2020-02-20,1,FIN,150.0,154.0,,0,1
6650,Uganda,1.373333,32.290275,2020-02-20,0,UGA,2.0,202.0,14.0,0,0
6651,China,26.0789,117.9874,2020-02-20,293,CHN,142.0,30.0,,1,126
6652,Bolivia,-16.2902,-63.5887,2020-02-20,0,BOL,19.0,419.0,5.0,0,0
6653,Albania,41.1533,20.1683,2020-02-20,0,ALB,150.0,39.0,,0,0
6654,Denmark,56.2639,9.5018,2020-02-20,0,DNK,150.0,154.0,,0,0
6655,Guatemala,15.7835,-90.2308,2020-02-20,0,GTM,19.0,419.0,13.0,0,0
6656,China,37.5777,112.2922,2020-02-20,132,CHN,142.0,30.0,,0,76
6657,Iceland,64.9631,-19.0208,2020-02-20,0,ISL,150.0,154.0,,0,0
6658,Honduras,15.2,-86.2419,2020-02-20,0,HND,19.0,419.0,13.0,0,0
6659,Sierra Leone,8.460555000000001,-11.779889,2020-02-20,0,SLE,2.0,202.0,11.0,0,0
6660,China,35.7518,104.2861,2020-02-20,91,CHN,142.0,30.0,,2,71
6661,Zambia,-13.133897,27.849332,2020-02-20,0,ZMB,2.0,202.0,14.0,0,0
6662,Australia,-37.8136,144.9631,2020-02-20,4,AUS,9.0,53.0,,0,4
6663,Colombia,4.5709,-74.2973,2020-02-20,0,COL,19.0,419.0,5.0,0,0
6664,Andorra,42.5063,1.5218,2020-02-20,0,AND,150.0,39.0,,0,0
6665,Gambia,13.4432,-15.3101,2020-02-20,0,GMB,2.0,202.0,11.0,0,0
6666,China,27.6104,111.7088,2020-02-20,1010,CHN,142.0,30.0,,4,634
6667,Liechtenstein,47.14,9.55,2020-02-20,0,LIE,150.0,155.0,,0,0
6668,Cabo Verde,16.5388,-23.0418,2020-02-20,0,CPV,2.0,202.0,11.0,0,0
6669,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-20,0,KNA,19.0,419.0,29.0,0,0
6670,Singapore,1.2833,103.8333,2020-02-20,84,SGP,142.0,35.0,,0,34
6671,Luxembourg,49.8153,6.1296,2020-02-20,0,LUX,150.0,155.0,,0,0
6672,Burkina Faso,12.2383,-1.5616,2020-02-20,0,BFA,2.0,202.0,11.0,0,0
6673,West Bank and Gaza,31.9522,35.2332,2020-02-20,0,PSE,142.0,145.0,,0,0
6674,United Kingdom,49.3723,-2.3644,2020-02-20,0,,150.0,154.0,,0,0
6675,China,30.0572,107.874,2020-02-20,567,CHN,142.0,30.0,,6,299
6676,Oman,21.512583,55.92325500000001,2020-02-20,0,OMN,142.0,145.0,,0,0
6677,China,32.9711,119.455,2020-02-20,631,CHN,142.0,30.0,,0,356
6678,China,41.1129,85.2401,2020-02-20,76,CHN,142.0,30.0,,1,22
6679,France,14.6415,-61.0242,2020-02-20,0,MTQ,19.0,419.0,29.0,0,0
6680,Australia,-35.4735,149.0124,2020-02-20,0,AUS,9.0,53.0,,0,0
6681,Denmark,61.8926,-6.9118,2020-02-20,0,FRO,150.0,154.0,,0,0
6682,Sao Tome and Principe,0.1864,6.6131,2020-02-20,0,STP,2.0,202.0,17.0,0,0
6683,France,-12.8275,45.166244,2020-02-20,0,MYT,2.0,202.0,14.0,0,0
6684,China,22.1667,113.55,2020-02-20,10,MAC,142.0,30.0,,0,6
6685,Australia,-31.9505,115.8605,2020-02-20,0,AUS,9.0,53.0,,0,0
6686,Zimbabwe,-19.015438,29.154857,2020-02-20,0,ZWE,2.0,202.0,14.0,0,0
6687,China,37.8957,114.9042,2020-02-20,1265,CHN,142.0,30.0,,19,169
6688,Qatar,25.3548,51.1839,2020-02-20,0,QAT,142.0,145.0,,0,0
6689,Mali,17.570692,-3.996166000000001,2020-02-20,0,MLI,2.0,202.0,11.0,0,0
6690,Benin,9.3077,2.3158,2020-02-20,0,BEN,2.0,202.0,11.0,0,0
6691,Bangladesh,23.685,90.3563,2020-02-20,0,BGD,142.0,34.0,,0,0
6692,United Kingdom,32.3078,-64.7505,2020-02-20,0,BMU,19.0,21.0,,0,0
6693,"Korea, South",35.90775700000001,127.766922,2020-02-20,104,KOR,142.0,30.0,,1,16
6694,China,37.2692,106.1655,2020-02-20,71,CHN,142.0,30.0,,0,44
6695,Azerbaijan,40.1431,47.5769,2020-02-20,0,AZE,142.0,145.0,,0,0
6696,Cote d'Ivoire,7.54,-5.5471,2020-02-20,0,CIV,2.0,202.0,11.0,0,0
6697,El Salvador,13.7942,-88.8965,2020-02-20,0,SLV,19.0,419.0,13.0,0,0
6698,Congo (Brazzaville),-0.228,15.8277,2020-02-20,0,COG,2.0,202.0,17.0,0,0
6699,Eswatini,-26.5225,31.4659,2020-02-20,0,SWZ,2.0,202.0,18.0,0,0
6700,Guinea,9.9456,-9.6966,2020-02-20,0,GIN,2.0,202.0,11.0,0,0
6701,Dominica,15.415,-61.371,2020-02-20,0,DMA,19.0,419.0,29.0,0,0
6702,Guyana,4.860416000000002,-58.93018000000001,2020-02-20,0,GUY,19.0,419.0,5.0,0,0
6703,Djibouti,11.8251,42.5903,2020-02-20,0,DJI,2.0,202.0,14.0,0,0
6704,Jordan,31.24,36.51,2020-02-20,0,JOR,142.0,145.0,,0,0
6705,Lebanon,33.8547,35.8623,2020-02-20,0,LBN,142.0,145.0,,0,0
6706,France,46.2276,2.2137,2020-02-20,12,FRA,150.0,155.0,,1,4
6707,Australia,-33.8688,151.2093,2020-02-20,4,AUS,9.0,53.0,,0,4
6708,Netherlands,18.0425,-63.0548,2020-02-20,0,SXM,19.0,419.0,29.0,0,0
6709,Iran,32.427908,53.68804599999999,2020-02-20,5,IRN,142.0,34.0,,2,0
6710,Italy,41.87194,12.56738,2020-02-20,3,ITA,150.0,39.0,,0,0
6711,Thailand,15.870032,100.992541,2020-02-20,35,THA,142.0,35.0,,0,15
6712,Croatia,45.1,15.2,2020-02-20,0,HRV,150.0,39.0,,0,0
6713,San Marino,43.9424,12.4578,2020-02-20,0,SMR,150.0,39.0,,0,0
6714,Bulgaria,42.7339,25.4858,2020-02-20,0,BGR,150.0,151.0,,0,0
6715,Australia,-27.4698,153.0251,2020-02-20,5,AUS,9.0,53.0,,0,0
6716,North Macedonia,41.6086,21.7453,2020-02-20,0,MKD,150.0,39.0,,0,0
6717,Rwanda,-1.9403,29.8739,2020-02-20,0,RWA,2.0,202.0,14.0,0,0
6718,Taiwan*,23.7,121.0,2020-02-20,24,TWN,142.0,30.0,,1,2
6719,Gabon,-0.8037,11.6094,2020-02-20,0,GAB,2.0,202.0,17.0,0,0
6720,Switzerland,46.8182,8.2275,2020-02-20,0,CHE,150.0,155.0,,0,0
6721,Angola,-11.2027,17.8739,2020-02-20,0,AGO,2.0,202.0,17.0,0,0
6722,Cuba,21.521757,-77.78116700000002,2020-02-20,0,CUB,19.0,419.0,29.0,0,0
6723,Saudi Arabia,23.885942,45.079162,2020-02-20,0,SAU,142.0,145.0,,0,0
6724,Ghana,7.9465,-1.0232,2020-02-20,0,GHA,2.0,202.0,11.0,0,0
6725,Lithuania,55.1694,23.8813,2020-02-20,0,LTU,150.0,154.0,,0,0
6726,Algeria,28.0339,1.6596,2020-02-20,0,DZA,2.0,15.0,,0,0
6727,Sri Lanka,7.873054,80.77179699999998,2020-02-20,1,LKA,142.0,34.0,,0,1
6728,Botswana,-22.3285,24.6849,2020-02-20,0,BWA,2.0,202.0,18.0,0,0
6729,United Kingdom,54.2361,-4.5481,2020-02-20,0,IMN,150.0,154.0,,0,0
6730,Hungary,47.1625,19.5033,2020-02-20,0,HUN,150.0,151.0,,0,0
6731,China,40.1824,116.4142,2020-02-20,395,CHN,142.0,30.0,,4,153
6732,France,-17.6797,149.4068,2020-02-20,0,PYF,9.0,61.0,,0,0
6733,China,41.2956,122.6085,2020-02-20,121,CHN,142.0,30.0,,1,59
6734,United Kingdom,-51.7963,-59.5236,2020-02-20,0,FLK,19.0,419.0,5.0,0,0
6735,France,16.265,-61.551,2020-02-20,0,GLP,19.0,419.0,29.0,0,0
6736,Morocco,31.7917,-7.0926,2020-02-20,0,MAR,2.0,15.0,,0,0
6737,Japan,36.204824,138.252924,2020-02-20,95,JPN,142.0,30.0,,2,18
6738,Panama,8.538,-80.7821,2020-02-20,0,PAN,19.0,419.0,13.0,0,0
6739,Suriname,3.9193,-56.0278,2020-02-20,0,SUR,19.0,419.0,5.0,0,0
6740,South Africa,-30.5595,22.9375,2020-02-20,0,ZAF,2.0,202.0,18.0,0,0
6741,Mauritania,21.0079,-10.9408,2020-02-20,0,MRT,2.0,202.0,11.0,0,0
6742,Georgia,42.3154,43.3569,2020-02-20,0,GEO,142.0,145.0,,0,0
6743,Venezuela,6.4238,-66.5897,2020-02-20,0,VEN,19.0,419.0,5.0,0,0
6744,Seychelles,-4.6796,55.492,2020-02-20,0,SYC,2.0,202.0,14.0,0,0
6745,Slovakia,48.669,19.699,2020-02-20,0,SVK,150.0,151.0,,0,0
6746,US,40.0,-100.0,2020-02-20,14,USA,19.0,21.0,,0,3
6747,India,20.593684,78.96288,2020-02-20,3,IND,142.0,34.0,,0,3
6748,Central African Republic,6.6111,20.9394,2020-02-20,0,CAF,2.0,202.0,17.0,0,0
6749,Somalia,5.152149,46.199616,2020-02-20,0,SOM,2.0,202.0,14.0,0,0
6750,United Kingdom,49.3723,-2.3644,2020-02-21,0,,150.0,154.0,,0,0
6751,Netherlands,18.0425,-63.0548,2020-02-21,0,SXM,19.0,419.0,29.0,0,0
6752,China,30.0572,107.874,2020-02-21,572,CHN,142.0,30.0,,6,316
6753,China,26.0789,117.9874,2020-02-21,293,CHN,142.0,30.0,,1,149
6754,Australia,-33.8688,151.2093,2020-02-21,4,AUS,9.0,53.0,,0,4
6755,Argentina,-38.4161,-63.6167,2020-02-21,0,ARG,19.0,419.0,5.0,0,0
6756,Finland,61.92411,25.748151,2020-02-21,1,FIN,150.0,154.0,,0,1
6757,Tunisia,33.886917,9.537499,2020-02-21,0,TUN,2.0,15.0,,0,0
6758,China,31.8257,117.2264,2020-02-21,988,CHN,142.0,30.0,,6,539
